Unnamed: 0.1,Text,Sentiment,Timestamp,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,Sentiment_Category,Clean_Text,Date
652,Spent hours perfecting a chemistry experiment. Mixing potions like a wizard! ,joy,2023-08-10 14:20:00,Instagram,"['chemistrywizard', 'highschoolscientist']",28,55, UK,2023,8,10,14,positive,spent hours perfecting a chemistry experiment mixing potions like a wizard ,2023-08-10
653,Successfully organized a surprise birthday party for a friend. Party planning expert mode: Achieved! ,joy,2023-08-11 18:45:00,Twitter,"['birthdayparty', 'highschoolcelebration']",22,45, Canada,2023,8,11,18,positive,successfully organized a surprise birthday party for a friend party planning expert mode achieved ,2023-08-11
654,"Joined the drama club to unleash my inner actor. Lights, camera, action! ",excitement,2023-08-12 13:45:00,Facebook,"['dramaclubstar', 'highschoolactor']",25,50, USA,2023,8,12,13,positive,joined the drama club to unleash my inner actor lights camera action ,2023-08-12
655,Got my hands on the latest fantasy novel. Diving into realms of magic and adventure! ,excitement,2023-08-13 20:00:00,Instagram,"['fantasybooknerd', 'highschoolreader']",35,70, UK,2023,8,13,20,positive,got my hands on the latest fantasy novel diving into realms of magic and adventure ,2023-08-13
656,Mastering the art of the perfect doodle during boring classes. Doodles: A+! ,joy,2023-08-14 16:15:00,Twitter,"['doodlemaster', 'highschoolart']",20,40, USA,2023,8,14,16,positive,mastering the art of the perfect doodle during boring classes doodles a ,2023-08-14
657,Attempting to break the school record for the longest handstand. Wish me luck! ,excitement,2023-08-15 19:30:00,Facebook,"['handstandchallenge', 'highschoolathlete']",28,55, Canada,2023,8,15,19,positive,attempting to break the school record for the longest handstand wish me luck ,2023-08-15
658,Sneaking snacks into class like a pro. The art of snack-smuggling is a sacred skill! ,mischievous,2023-08-16 14:00:00,Instagram,"['snacksmuggler', 'highschoolsnacks']",30,60, USA,2023,8,16,14,other,sneaking snacks into class like a pro the art of snacksmuggling is a sacred skill ,2023-08-16
659,Hosting a sleepover with friends this weekend. Preparing for a night of laughter and memories! ,excitement,2023-08-17 22:15:00,Twitter,"['sleepoverfun', 'highschoolmemories']",18,35, UK,2023,8,17,22,positive,hosting a sleepover with friends this weekend preparing for a night of laughter and memories ,2023-08-17
660,"Spent hours on a TikTok dance, only to realize I have two left feet. Dance fail: Unleashed! ",embarrassed,2023-08-18 16:30:00,Facebook,"['dancefail', 'highschooltiktok']",25,50, USA,2023,8,18,16,negative,spent hours on a tiktok dance only to realize i have two left feet dance fail unleashed ,2023-08-18
661,Accidentally liked my crush's old photo while stalking their profile. Awkward level: Maximum! ,embarrassed,2023-08-19 19:45:00,Instagram,"['socialmediablunder', 'highschoolawkward']",22,45, UK,2023,8,19,19,negative,accidentally liked my crushs old photo while stalking their profile awkward level maximum ,2023-08-19
662,Tried to impress my crush with a smooth conversation. Ended up spilling my drink. Smooth level: Nonexistent! ,embarrassed,2023-08-20 17:00:00,Twitter,"['crushfail', 'highschoolembarrassment']",30,60, Canada,2023,8,20,17,negative,tried to impress my crush with a smooth conversation ended up spilling my drink smooth level nonexistent ,2023-08-20
663,Mastered the art of creating paper airplanes during lecture. Paper planes: Soaring to new heights! ,joy,2023-08-21 15:45:00,Instagram,"['paperplaneexpert', 'highschoolart']",15,30, USA,2023,8,21,15,positive,mastered the art of creating paper airplanes during lecture paper planes soaring to new heights ,2023-08-21
664,Trying to set a new trend by juggling textbooks between classes. Academic juggling: A unique skill! ,excitement,2023-08-22 12:30:00,Facebook,"['textbookjuggling', 'highschoolskills']",22,40, Canada,2023,8,22,12,positive,trying to set a new trend by juggling textbooks between classes academic juggling a unique skill ,2023-08-22
665,Hiding a snack stash in my backpack for emergency cravings. Snack ninja mode: Activated! ,mischievous,2023-08-23 16:45:00,Twitter,"['snackninja', 'highschoolsnacks']",28,55, USA,2023,8,23,16,other,hiding a snack stash in my backpack for emergency cravings snack ninja mode activated ,2023-08-23
666,Planning a surprise scavenger hunt for friends. Anticipating the thrill and excitement! ,excitement,2023-08-24 18:20:00,Instagram,"['surpriseadventure', 'highschoolfun']",20,38, UK,2023,8,24,18,positive,planning a surprise scavenger hunt for friends anticipating the thrill and excitement ,2023-08-24
667,Danced in the rain to celebrate the end of exams. Rain dance: Unexpectedly refreshing! ,joy,2023-08-25 14:15:00,Facebook,"['raindance', 'highschooljoy']",25,50, Canada,2023,8,25,14,positive,danced in the rain to celebrate the end of exams rain dance unexpectedly refreshing ,2023-08-25
668,Accidentally sent a text meant for a friend to the class group chat. Texting fail: Oops moment! ,embarrassed,2023-08-26 17:30:00,Twitter,"['textingfail', 'highschoolawkward']",18,35, USA,2023,8,26,17,negative,accidentally sent a text meant for a friend to the class group chat texting fail oops moment ,2023-08-26
669,Tried a magic trick to impress classmates. Magic fail: Where did that rabbit go? ,embarrassed,2023-08-27 20:45:00,Instagram,"['magicfail', 'highschoolmagic']",22,45, UK,2023,8,27,20,negative,tried a magic trick to impress classmates magic fail where did that rabbit go ,2023-08-27
670,Perfecting the art of creating origami during a dull lecture. Origami mastery: A+! ,joy,2023-08-28 16:00:00,Twitter,"['origamimaster', 'highschoolart']",18,36, USA,2023,8,28,16,positive,perfecting the art of creating origami during a dull lecture origami mastery a ,2023-08-28
671,Attempting to set a new record for the most consecutive hacky sack kicks. Hacky sack skills: Unleashed! ,excitement,2023-08-29 13:45:00,Instagram,"['hackysackchallenge', 'highschoolathlete']",26,48, Canada,2023,8,29,13,positive,attempting to set a new record for the most consecutive hacky sack kicks hacky sack skills unleashed ,2023-08-29
672,Creating a secret handshake with friends. Friendship level: Expert! ,joy,2023-08-30 17:30:00,Facebook,"['friendshipgoals', 'highschoolmemories']",20,40, USA,2023,8,30,17,positive,creating a secret handshake with friends friendship level expert ,2023-08-30
673,Embarking on a mission to find the best burger joint in town. Burger connoisseur: Reporting for duty! ,excitement,2023-08-31 20:15:00,Twitter,"['burgerquest', 'highschoolfoodie']",24,42, UK,2023,8,31,20,positive,embarking on a mission to find the best burger joint in town burger connoisseur reporting for duty ,2023-08-31
674,Practicing a stand-up comedy routine for the upcoming talent show. Comedy gig: In the making! ,joy,2023-09-01 14:45:00,Instagram,"['standupcomedy', 'highschooltalent']",21,39, Canada,2023,9,1,14,positive,practicing a standup comedy routine for the upcoming talent show comedy gig in the making ,2023-09-01
675,Accidentally sent a love letter to the wrong person. Love note fail: Maximum embarrassment! ,embarrassed,2023-09-02 18:30:00,Facebook,"['loveletterfail', 'highschoolawkward']",17,33, USA,2023,9,2,18,negative,accidentally sent a love letter to the wrong person love note fail maximum embarrassment ,2023-09-02
676,Attempting to impress the teacher with an elaborate science experiment. Science geek mode: Activated! ,excitement,2023-09-03 22:00:00,Twitter,"['sciencegeek', 'highschoolexperiments']",23,44, UK,2023,9,3,22,positive,attempting to impress the teacher with an elaborate science experiment science geek mode activated ,2023-09-03
677,Crafting intricate friendship bracelets for the whole squad. Friendship level: Expert weaver! ,joy,2023-09-04 15:15:00,Instagram,"['friendshipbracelets', 'highschoolcrafts']",19,37, USA,2023,9,4,15,positive,crafting intricate friendship bracelets for the whole squad friendship level expert weaver ,2023-09-04
678,Attempting to beat the record for the most consecutive cartwheels. Cartwheel challenge: Underway! ,excitement,2023-09-05 12:30:00,Twitter,"['cartwheelchallenge', 'highschoolathlete']",27,52, Canada,2023,9,5,12,positive,attempting to beat the record for the most consecutive cartwheels cartwheel challenge underway ,2023-09-05
679,Organizing a movie marathon with friends. Popcorn and cinematic adventures await! ,joy,2023-09-06 16:45:00,Facebook,"['movienight', 'highschoolmemories']",22,43, UK,2023,9,6,16,positive,organizing a movie marathon with friends popcorn and cinematic adventures await ,2023-09-06
680,Experimenting with a new hair color. A bold change for a bold semester! ,excitement,2023-09-07 18:20:00,Instagram,"['hairexperiment', 'highschoolstyle']",20,39, USA,2023,9,7,18,positive,experimenting with a new hair color a bold change for a bold semester ,2023-09-07
681,Building a time capsule to capture memories for the future. Time-traveling emotions! ,joy,2023-09-08 14:15:00,Facebook,"['timecapsule', 'highschoolnostalgia']",26,48, Canada,2023,9,8,14,positive,building a time capsule to capture memories for the future timetraveling emotions ,2023-09-08
682,Accidentally walked into the wrong classroom on the first day. Classroom mix-up: Awkward start! ,embarrassed,2023-09-09 17:30:00,Twitter,"['firstdayoops', 'highschoolembarrassment']",16,32, USA,2023,9,9,17,negative,accidentally walked into the wrong classroom on the first day classroom mixup awkward start ,2023-09-09
683,Trying out a new smoothie recipe for a healthy start to the week. Smoothie enthusiast: Level up! ,excitement,2023-09-10 20:45:00,Instagram,"['healthyliving', 'highschoolwellness']",23,42, UK,2023,9,10,20,positive,trying out a new smoothie recipe for a healthy start to the week smoothie enthusiast level up ,2023-09-10
684,Reflecting on the challenges of the school year. Feeling a bit overwhelmed with assignments. ,sad,2023-09-11 15:45:00,Twitter,"['schoolchallenges', 'highschoolstruggles']",15,28, USA,2023,9,11,15,negative,reflecting on the challenges of the school year feeling a bit overwhelmed with assignments ,2023-09-11
685,Encountered some mean-spirited comments online. Dealing with online hate is never easy. ,hate,2023-09-12 12:30:00,Instagram,"['onlinehate', 'highschoolreality']",18,36, Canada,2023,9,12,12,negative,encountered some meanspirited comments online dealing with online hate is never easy ,2023-09-12
686,Had a bad day at school. Everything seems to be going wrong. ,bad,2023-09-13 16:45:00,Facebook,"['badday', 'highschoolblues']",20,40, UK,2023,9,13,16,negative,had a bad day at school everything seems to be going wrong ,2023-09-13
687,Feeling down after not making the sports team. Disappointment lingers. ,sad,2023-09-14 18:20:00,Twitter,"['disappointment', 'highschoolsports']",17,34, USA,2023,9,14,18,negative,feeling down after not making the sports team disappointment lingers ,2023-09-14
688,Witnessed a heated argument in the cafeteria. Unpleasant atmosphere at lunch. ,hate,2023-09-15 14:15:00,Instagram,"['cafeteriadrama', 'highschooltension']",21,41, Canada,2023,9,15,14,negative,witnessed a heated argument in the cafeteria unpleasant atmosphere at lunch ,2023-09-15
689,Received a not-so-great grade on a major project. Academic frustration setting in. ,bad,2023-09-16 17:30:00,Facebook,"['academicfrustration', 'highschoolstress']",19,38, UK,2023,9,16,17,negative,received a notsogreat grade on a major project academic frustration setting in ,2023-09-16
690,Dealing with a personal setback. Sometimes life throws unexpected challenges. ,sad,2023-09-17 20:45:00,Twitter,"['lifechallenges', 'highschoolstruggles']",22,44, USA,2023,9,17,20,negative,dealing with a personal setback sometimes life throws unexpected challenges ,2023-09-17
691,Feeling lonely on a Saturday night. Sometimes solitude hits harder than expected. ,sad,2023-09-18 22:00:00,Instagram,"['lonelynights', 'highschoolemotions']",16,31, Canada,2023,9,18,22,negative,feeling lonely on a saturday night sometimes solitude hits harder than expected ,2023-09-18
692,Experiencing cyberbullying. Hateful messages online are disheartening. ,hate,2023-09-19 15:15:00,Facebook,"['stopcyberbullying', 'highschoolreality']",14,27, UK,2023,9,19,15,negative,experiencing cyberbullying hateful messages online are disheartening ,2023-09-19
